,tweet_id,text,likes,retweeted,airline,string_text,subjectivity,polarity,sentiment,reason
1681,1337001932913860608,"['maybe', 'naive', 'always', 'believed', 'probably', 'pretty', 'lucrative', 'route', 'aircanada', 'hopefully']",6,False,Air Canada,maybe naive always believed probably pretty lucrative route aircanada hopefully,1.0,-0.024999999999999998,Negative,"['naive', 'pretty']"
1687,1336811457674088449,"['effective', 'aircanada', 'suspending', 'notice', 'flight', 'sydney']",1,False,Air Canada,effective aircanada suspending notice flight sydney,0.8,0.6,Positive,['effective']
1691,1336765662279180308,"['overall', 'static', 'aircanada', 'marketingtwitter', 'kissanektajindabad']",1,False,Air Canada,overall static aircanada marketingtwitter kissanektajindabad,0.45,0.25,Positive,['static']
1695,1336756834594598924,"['good', 'aircanada', 'flying', 'antigua', 'barbuda', 'loved']",2,False,Air Canada,good aircanada flying antigua barbuda loved,0.7000000000000001,0.7,Positive,"['good', 'loved']"
1698,1336751232854192128,"['route', 'atlantic', 'canada', 'decision', 'taken', 'lightly', 'aircanada']",0,False,Air Canada,route atlantic canada decision taken lightly aircanada,0.7,0.4,Positive,['lightly']
1700,1336726228926148610,"['aircanadas', 'cutting', 'route', 'maritime', 'province']",0,False,Air Canada,aircanadas cutting route maritime province,0.9,-0.6,Negative,['cutting']
1703,1336708028679266305,"['aircanada', 'literally', 'worst', 'know', 'love', 'westjet', 'sale', 'booked', 'word']",0,False,Air Canada,aircanada literally worst know love westjet sale booked word,0.8,-0.25,Negative,"['worst', 'love']"
1708,1336691441939070979,"['tour', 'operator', 'attended', 'unique', 'korea', 'expo', 'yesterday', 'exclusively', 'sponsored']",2,False,Air Canada,tour operator attended unique korea expo yesterday exclusively sponsored,1.0,0.375,Positive,['unique']
1709,1336690736134164480,"['aircanada', 'suspends', 'addtional', 'canada', 'wide', 'route', 'pandemic', 'pressure', 'cdnpoli']",0,False,Air Canada,aircanada suspends addtional canada wide route pandemic pressure cdnpoli,0.4,-0.1,Negative,['wide']
1711,1336673045289857026,"['also', 'canada', 'june', 'suspended', 'domestic', 'route', 'atlantic', 'canada', 'devastating', 'time']",1,False,Air Canada,also canada june suspended domestic route atlantic canada devastating time,0.55,-0.5,Negative,['devastating']
1716,1336547551634313217,"['surprising', 'aircanada', 'like', 'westjet', 'domestic', 'unitedstates']",1,False,Air Canada,surprising aircanada like westjet domestic unitedstates,0.3,0.35,Positive,['surprising']
1717,1336546266545680386,"['surprising', 'aircanada', 'like', 'westjet', 'domestic', 'unitedstates']",1,False,Air Canada,surprising aircanada like westjet domestic unitedstates,0.3,0.35,Positive,['surprising']
1721,1336488422429618178,"['canada', 'service', 'show', 'carrier', 'playing', 'smart', 'protecting', 'bottom', 'line', 'also', 'pressu']",1,False,Air Canada,canada service show carrier playing smart protecting bottom line also pressu,0.6428571428571429,0.21428571428571427,Positive,['smart']
1723,1336469546975293446,"['aircanada', 'route', 'atlantic', 'province', 'airline', 'still', 'carrying', 'normal', 'volume', 'read']",0,False,Air Canada,aircanada route atlantic province airline still carrying normal volume read,0.6499999999999999,0.15,Positive,['normal']
1724,1336465266826481665,"['nice', 'surprise', 'mail', 'aircanada', 'loyalty', 'team', 'wait', 'plane', 'travel']",2,False,Air Canada,nice surprise mail aircanada loyalty team wait plane travel,1.0,0.6,Positive,['nice']
1725,1336464687836192768,"['already', 'rather', 'difficult', 'affordable', 'flight', 'maritimes', 'mother', 'would', 'travel']",2,False,Air Canada,already rather difficult affordable flight maritimes mother would travel,1.0,-0.5,Negative,['difficult']
1726,1336454864818343940,"['friendly', 'reminder', 'guide', 'successfully', 'getting', 'credit', 'card', 'refu']",0,False,Air Canada,friendly reminder guide successfully getting credit card refu,0.725,0.5625,Positive,"['friendly', 'successfully']"
1727,1336454404736737281,"['friendly', 'reminder', 'guide', 'successfully', 'getting', 'credit', 'card']",6,False,Air Canada,friendly reminder guide successfully getting credit card,0.725,0.5625,Positive,"['friendly', 'successfully']"
1728,1336452110418927619,"['spent', 'billion', 'dollar', 'canada', 'loosing', 'important', 'link', 'connect']",1,False,Air Canada,spent billion dollar canada loosing important link connect,0.55,0.15000000000000002,Positive,"['spent', 'important']"
1739,1336422492739686400,"['aircanada', 'lack', 'business', 'forced', 'suspend', 'flight', 'saint', 'john', 'sydney', 'starting']",1,False,Air Canada,aircanada lack business forced suspend flight saint john sydney starting,0.15000000000000002,-0.15000000000000002,Negative,['forced']
1750,1336387344170065920,"['maritimer', 'living', 'away', 'absolutely', 'devastating', 'news', 'aircanada', 'atlanticcanada']",0,False,Air Canada,maritimer living away absolutely devastating news aircanada atlanticcanada,1.0,-1.0,Negative,"['absolutely', 'devastating']"
1752,1336384620221362177,"['keeping', 'nose', 'ground', 'getting', 'stuff', 'done', 'welcome', 'hawaii', 'aircanada', 'thanks', 'part']",2,False,Air Canada,keeping nose ground getting stuff done welcome hawaii aircanada thanks part,0.55,0.5,Positive,"['welcome', 'thanks']"
1756,1336372001804591104,"['aircanada', 'really', 'putting', 'maritimes', 'screw', 'justintrudeau', 'come', 'bailout', 'moneyas']",0,False,Air Canada,aircanada really putting maritimes screw justintrudeau come bailout moneyas,0.2,0.2,Positive,['really']
1759,1336358528592670725,"['find', 'cheap', 'flight', 'cali', 'london', 'save', 'major', 'airline', 'connecting']",0,False,Air Canada,find cheap flight cali london save major airline connecting,0.6,0.23125,Positive,"['cheap', 'major']"
1764,1336311470481555456,"['book', 'cheap', 'ticket', 'columbus', 'airline', 'offer', 'flight', 'columbus']",0,False,Air Canada,book cheap ticket columbus airline offer flight columbus,0.7,0.4,Positive,['cheap']
1767,1336197873189339136,"['happy', 'international', 'civil', 'aviation', 'internationalcivilaviationday', 'navcanada', 'avgeek', 'aviation', 'travel', 'trans']",0,False,Air Canada,happy international civil aviation internationalcivilaviationday navcanada avgeek aviation travel trans,0.5,0.4,Positive,['happy']
1768,1336197068373815296,"['happy', 'international', 'civil', 'aviation', 'internationalcivilaviationday', 'navcanada', 'avgeek', 'aviation']",6,False,Air Canada,happy international civil aviation internationalcivilaviationday navcanada avgeek aviation,0.5,0.4,Positive,['happy']
1772,1336104107069870080,"['letting', 'person', 'onto', 'seat', 'actively', 'coughing', 'entir']",0,False,Air Canada,letting person onto seat actively coughing entir,0.6,-0.13333333333333333,Negative,['actively']
1774,1336074483551981568,"['love', 'sexandthecity', 'rare', 'cattrall', 'city', 'enroute', 'canada', 'travel', 'whistler', 'ethnobotany']",1,False,Air Canada,love sexandthecity rare cattrall city enroute canada travel whistler ethnobotany,0.75,0.4,Positive,"['love', 'rare']"
1781,1336036105502638080,"['magical', 'morning', 'vancouver', 'aircanada', 'flytheflag']",0,False,Air Canada,magical morning vancouver aircanada flytheflag,1.0,0.5,Positive,['magical']
1783,1335987378062671882,"['istruly', 'sickening', 'aircanada', 'still', 'paypassengresbackthemoneyyouowe']",0,False,Air Canada,istruly sickening aircanada still paypassengresbackthemoneyyouowe,1.0,-0.9,Negative,['sickening']
1785,1335979857075793921,"['still', 'layoff', 'many', 'peopleand', 'government', 'money', 'aircanada']",1,False,Air Canada,still layoff many peopleand government money aircanada,0.5,0.5,Positive,['many']
1787,1335970234038185984,"['sharon', 'possible', 'covid', 'exposure', 'aircanada', 'toronto', 'sydney', 'flight', 'stay', 'safe', 'everyone', 'mondaymorning', 'mondaythough']",0,False,Air Canada,sharon possible covid exposure aircanada toronto sydney flight stay safe everyone mondaymorning mondaythough,0.75,0.25,Positive,['safe']
1791,1335959247717326850,"['almost', 'eight', 'month', 'international', 'travel', 'restriction', 'growing', 'anger', 'passenger', 'canadian', 'govern']",1,False,Air Canada,almost eight month international travel restriction growing anger passenger canadian govern,0.1,-0.35,Negative,['anger']
1793,1335957514555432965,"['stock', 'market', 'although', 'warren', 'init', 'liking', 'airline', 'company', 'stock', 'temporary', 'good', 'christmas', 'travelli']",0,False,Air Canada,stock market although warren init liking airline company stock temporary good christmas travelli,0.6000000000000001,0.7,Positive,['good']
1796,1335936047436468225,"['possible', 'covid', 'exposure', 'aircanada', 'toronto', 'sydney', 'flight', 'stay', 'safe', 'everyone', 'mondaymorning']",6,False,Air Canada,possible covid exposure aircanada toronto sydney flight stay safe everyone mondaymorning,0.75,0.25,Positive,['safe']
1797,1335935147716259840,"['iata', 'deeply', 'disappointed', 'canadian', 'inaction', 'airline', 'support', 'cdnpoli', 'canada', 'iata', 'airlin']",0,False,Air Canada,iata deeply disappointed canadian inaction airline support cdnpoli canada iata airlin,0.75,-0.75,Negative,['disappointed']
1798,1335931367364960256,"['iata', 'deeply', 'disappointed', 'canadian', 'inaction', 'airline', 'support', 'cdnpoli', 'canada', 'iata']",2,False,Air Canada,iata deeply disappointed canadian inaction airline support cdnpoli canada iata,0.75,-0.75,Negative,['disappointed']
1805,1335712796441501703,"['aircanada', 'seek', 'temporary', 'english', 'french', 'translator', 'dorval', 'canada', 'inhouse', 'full']",0,False,Air Canada,aircanada seek temporary english french translator dorval canada inhouse full,0.18333333333333332,0.11666666666666665,Positive,['full']
1807,1335660165459136512,"['magical', 'morning', 'vancouver', 'aircanada', 'flytheflag']",165,False,Air Canada,magical morning vancouver aircanada flytheflag,1.0,0.5,Positive,['magical']
1815,1335186293286952961,"['tanzania', 'love', 'much', 'aircanada']",0,False,Air Canada,tanzania love much aircanada,0.4,0.35,Positive,"['love', 'much']"
1817,1335127416310788097,"['thanks', 'want', 'gauntlet', 'aircanada', 'stopped', 'flight']",2,False,Air Canada,thanks want gauntlet aircanada stopped flight,0.2,0.2,Positive,['thanks']
1818,1334968658045505536,"['canada', 'tremendous', 'fare', 'hawaii', 'longer', 'except', 'kauai', 'requires', 'quarantine', 'long']",0,False,Air Canada,canada tremendous fare hawaii longer except kauai requires quarantine long,0.7,0.14166666666666666,Positive,"['tremendous', 'long']"
1820,1334943910058192897,"['canada', 'rise', 'precovid', 'crash', 'unlike', 'many', 'industry', 'recovered']",0,False,Air Canada,canada rise precovid crash unlike many industry recovered,0.5,0.5,Positive,['many']
1824,1334863082527580160,"['canada', 'tremendous', 'fare', 'hawaii', 'longer', 'except', 'kauai', 'requires', 'quarantine', 'long']",2,False,Air Canada,canada tremendous fare hawaii longer except kauai requires quarantine long,0.7,0.14166666666666666,Positive,"['tremendous', 'long']"
1826,1334815791926173697,"['first', 'year', 'yesterday', 'aircanada', 'must', 'either', 'testing', 'getting', 'pilot']",0,False,Air Canada,first year yesterday aircanada must either testing getting pilot,0.3333333333333333,0.25,Positive,['first']
1827,1334809598545551360,"['publishing', 'toronto', 'airport', 'flight', 'attendant', 'threatened', 'passenger', 'plane', 'evacuation']",0,False,Air Canada,publishing toronto airport flight attendant threatened passenger plane evacuation,0.4,0.2,Positive,['attendant']
1828,1334644032543354880,"['aircanada', 'earth', 'sending', 'print', 'magazine', 'cutting', 'cost', 'tryharder', 'tonedeaf']",0,False,Air Canada,aircanada earth sending print magazine cutting cost tryharder tonedeaf,0.9,-0.6,Negative,['cutting']
1829,1334580173564469250,"['investor', 'panicking', 'financial', 'reporter', 'predicting', 'doom', 'gloom', 'went', 'warren', 'buffetts']",0,False,Air Canada,investor panicking financial reporter predicting doom gloom went warren buffetts,0.06666666666666668,-0.06666666666666668,Negative,['gloom']
1832,1334536436721332224,"['thank', 'annett', 'sharing', 'experience', 'pilot', 'learned', 'much', 'glider', 'design', 'advic']",0,False,Air Canada,thank annett sharing experience pilot learned much glider design advic,0.2,0.2,Positive,['much']
1834,1334498733514399744,"['toronto', 'airport', 'flight', 'attendant', 'threatened', 'passenger', 'plane', 'evacuation']",2,False,Air Canada,toronto airport flight attendant threatened passenger plane evacuation,0.4,0.2,Positive,['attendant']
1835,1334492155096625153,"['canada', 'climbing', 'alpes', 'higher', 'stock', 'thinner', 'oxygen', 'airline', 'survive']",1,False,Air Canada,canada climbing alpes higher stock thinner oxygen airline survive,0.5,0.25,Positive,['higher']
1837,1334457592165392384,"['greatest', 'dunker', 'ever', 'walk', 'face', 'earth', 'college', 'vinsanity', 'aircanada']",4,False,Air Canada,greatest dunker ever walk face earth college vinsanity aircanada,1.0,1.0,Positive,['greatest']
1839,1334339676921077763,"['thank', 'annett', 'sharing', 'experience', 'pilot', 'learned', 'much', 'glider', 'desi']",7,False,Air Canada,thank annett sharing experience pilot learned much glider desi,0.2,0.2,Positive,['much']
